{PERIODS};Electricity (%_elec);Space Heating (%_sh);SPACE_COOLING;Passanger mobility (%_pass);Freight mobility (%_freight);PV;PV_UTILITY;Wind_onshore;Wind_offshore;HYDRO_DAM;Hydro_river;TIDAL;Solar;PT_COLLECTOR;ST_COLLECTOR
222;0.000106433;9.78E-05;0;9.40E-05;0.000114155;0;0;0.907;0.9663;0;0;0.002634315;0;0;0
223;0.000107801;9.85E-05;0;0.0001821;0.000114155;0;0;0.9265;0.974;0;0;0.004403217;0;0;0
224;0.000110634;9.90E-05;0;0.000158603;0.000114155;0;0;0.9451;0.9804;0;0;0.086150075;0;0;0
225;0.000114234;9.84E-05;0;0.000146855;0.000114155;0;0;0.9555;0.9839;0;0;0.140423799;0;0;0
226;0.000117287;9.44E-05;0;0.000164478;0.000114155;0.02;0.02;0.9686;0.9855;0;0;0.099578694;0;0;0
227;0.000119177;8.73E-05;0;0.000187974;0.000114155;0.03;0.03;0.9755;0.9815;0;0;0.039842668;0;0;0
228;0.000119815;8.26E-05;0;0.000206772;0.000114155;0.01;0.01;0.9729;0.9856;0;0;0.003121564;0;0;0
229;0.00011974;8.81E-05;0;0.000187974;0.000114155;0.01;0.01;0.955;0.981;0;0;0.042883363;0;0;0
230;0.000119276;0.00011141;0;0.000190324;0.000114155;0.01;0.01;0.9249;0.9764;0;0;0.20698213;0;0;0
231;0.00011846;0.000136;0;0.000213821;0.000114155;0;0;0.9;0.9765;0;0;0.258276247;0.03208029;0;0
232;0.000117734;0.00015963;0;0.00022322;0.000114155;0.01;0.01;0.8806;0.9698;0;0;0.167261632;0;0;0
233;0.000117828;0.00017874;0;0.00022322;0.000114155;0;0;0.8529;0.957;0;0;0.049805891;0;0;0
234;0.000120936;0.00019214;0;0.000164478;0.000114155;0;0;0.8022;0.9455;0;0;0.002470572;0;0;0
235;0.000120291;0.00020099;0;0.000117484;0.000114155;0;0;0.7669;0.9416;0;0;0.002826996;0;0;0
236;0.000118684;0.00020747;0;8.81E-05;0.000114155;0;0;0.7554;0.9358;0;0;0.067793006;0;0;0
237;0.000116467;0.0002131;0;5.87E-05;0.000114155;0;0;0.7392;0.9232;0;0;0.116569928;0;0;0
238;0.000114096;0.00021802;0;3.76E-05;0.000114155;0;0;0.7193;0.9106;0;0;0.085765795;0;0;0
239;0.000112175;0.00022153;0;2.35E-05;0.000114155;0;0;0.7093;0.9042;0;0;0.036272451;0;0;0
240;0.000110054;0.00022466;0;9.40E-06;0.000114155;0;0;0.6999;0.9002;0;0;0.003121564;0;0;0
241;0.000107979;0.0002263;0;5.87E-06;0.000114155;0;0;0.6995;0.8969;0;0;0.032118116;0;0;0
242;0.000106069;0.00022743;0;2.35E-06;0.000114155;0;0;0.7069;0.8951;0;0;0.161343365;0;0;0
243;0.000104843;0.00022737;0;1.17E-06;0.000114155;0;0;0.7198;0.9001;0;0;0.199780113;0;0;0
244;0.000104203;0.00022623;0;1.41E-05;0.000114155;0;0;0.7415;0.9132;0;0;0.130989567;0;0;0
245;0.000103961;0.00022499;0;3.76E-05;0.000114155;0;0;0.7663;0.9255;0;0;0.039232063;0;0;0
246;0.000104277;0.00022333;0;9.40E-05;0.000114155;0;0;0.7896;0.9333;0;0;0.00227562;0;0;0
247;0.000104925;0.00022175;0;0.0001821;0.000114155;0;0;0.8143;0.9387;0;0;0.001453039;0;0;0
248;0.000106523;0.00021964;0;0.000158603;0.000114155;0;0;0.8271;0.9449;0;0;0.048774442;0;0;0
249;0.000108983;0.00021505;0;0.000146855;0.000114155;0.01;0.01;0.8346;0.9467;0;0;0.090762749;0.01181143;0;0
250;0.000111232;0.00020642;0;0.000164478;0.000114155;0.02;0.02;0.8353;0.9472;0;0;0.070376495;0.30671829;0;0
251;0.000113239;0.00019675;0;0.000187974;0.000114155;0.02;0.02;0.8525;0.9524;0;0;0.032118116;0.04421486;0;0
252;0.00011416;0.00019033;0;0.000206772;0.000114155;0.35;0.35;0.8532;0.9474;0;0;0.003121564;0.04761343;0;0
253;0.000114837;0.0001866;0;0.000187974;0.000114155;0.11;0.11;0.8434;0.9417;0;0;0.024935074;0;0;0
254;0.000114763;0.00018673;0;0.000190324;0.000114155;0.14;0.14;0.8212;0.9316;0;0;0.130086972;0.29236629;0;0
255;0.000114523;0.00018915;0;0.000213821;0.000114155;0.06;0.06;0.7881;0.9142;0;0;0.159918231;0.03609171;0;0
256;0.000114368;0.00019184;0;0.00022322;0.000114155;0;0;0.7603;0.8954;0;0;0.106073066;0;0;0
257;0.000115579;0.00019258;0;0.00022322;0.000114155;0;0;0.7469;0.8847;0;0;0.031941238;0;0;0
258;0.00011948;0.00019337;0;0.000164478;0.000114155;0;0;0.7484;0.888;0;0;0.002127259;0;0;0
259;0.000119455;0.00019348;0;0.000117484;0.000114155;0;0;0.7553;0.8938;0;0;0.000747562;0;0;0
260;0.000118569;0.0001912;0;8.81E-05;0.000114155;0;0;0.7581;0.8915;0;0;0.036416771;0;0;0
261;0.000116746;0.00018644;0;5.87E-05;0.000114155;0;0;0.7611;0.8877;0;0;0.073101427;0;0;0
262;0.000114478;0.00018175;0;3.76E-05;0.000114155;0;0;0.762;0.89;0;0;0.059483148;0;0;0
263;0.00011238;0.00017843;0;2.35E-05;0.000114155;0;0;0.759;0.8882;0;0;0.029032879;0;0;0
264;0.000109615;0.00017648;0;9.40E-06;0.000114155;0;0;0.7458;0.8834;0;0;0.003121564;0;0;0
265;0.000107388;0.00017625;0;5.87E-06;0.000114155;0;0;0.7429;0.8784;0;0;0.020314458;0;0;0
266;0.000105944;0.00017529;0;2.35E-06;0.000114155;0;0;0.7294;0.8718;0;0;0.109498789;0;0;0
267;0.000105017;0.00017291;0;1.17E-06;0.000114155;0;0;0.7331;0.8795;0;0;0.133779717;0;0;0
268;0.000104991;0.00017076;0;1.41E-05;0.000114155;0;0;0.7494;0.891;0;0;0.089616471;0;0;0
269;0.000105479;0.00016913;0;3.76E-05;0.000114155;0;0;0.7714;0.9053;0;0;0.027109701;0;0;0
270;0.000107151;0.00016742;0;9.40E-05;0.000114155;0;0;0.8061;0.9289;0;0;0.002020322;0;0;0
271;0.000111736;0.00016555;0;0.0001821;0.000114155;0;0;0.8379;0.9463;0;0;0.000403214;0;0;0
272;0.000118986;0.00016434;0;0.000158603;0.000114155;0;0;0.8597;0.9567;0;0;0.028661724;0;0;0
273;0.000123656;0.00016233;0;0.000146855;0.000114155;0;0;0.8782;0.9649;0;0;0.06147589;0;0;0
274;0.000125142;0.00015882;0;0.000164478;0.000114155;0.01;0.01;0.8966;0.9715;0;0;0.052095467;0;0;0
275;0.000125701;0.00015423;0;0.000187974;0.000114155;0.02;0.02;0.9122;0.9767;0;0;0.02685333;0;0;0
276;0.000126133;0.00014893;0;0.000206772;0.000114155;0.01;0.01;0.922;0.9797;0;0;0.003121564;0;0;0
277;0.000125736;0.0001431;0;0.000187974;0.000114155;0.02;0.02;0.9242;0.9795;0;0;0.01630312;0;0;0
278;0.000125857;0.0001386;0;0.000190324;0.000114155;0.07;0.07;0.9187;0.9731;0;0;0.091206214;0;0;0
279;0.000125384;0.00013655;0;0.000213821;0.000114155;0.03;0.03;0.9096;0.9646;0;0;0.110656875;0;0;0
280;0.000125093;0.00013594;0;0.00022322;0.000114155;0;0;0.8989;0.9544;0;0;0.074956575;0;0;0
281;0.000125899;0.00013594;0;0.00022322;0.000114155;0;0;0.8751;0.9265;0;0;0.022791739;0;0;0
282;0.00012815;0.00013677;0;0.000164478;0.000114155;0;0;0.8319;0.9006;0;0;0.001917031;0;0;0
283;0.000126075;0.00013823;0;0.000117484;0.000114155;0;0;0.7907;0.8851;0;0;0.000185168;0;0;0
284;0.000124396;0.00014035;0;8.81E-05;0.000114155;0;0;0.7629;0.8727;0;0;0.022094082;0;0;0
285;0.000121819;0.00014318;0;5.87E-05;0.000114155;0;0;0.7439;0.8686;0;0;0.051153273;0;0;0
286;0.000118818;0.00014569;0;3.76E-05;0.000114155;0;0;0.7296;0.8756;0;0;0.04534629;0;0;0
287;0.000115522;0.00014757;0;2.35E-05;0.000114155;0;0;0.7281;0.8877;0;0;0.024785688;0;0;0
288;0.000112513;0.0001472;0;9.40E-06;0.000114155;0;0;0.7483;0.9218;0;0;0.003121564;0;0;0
289;0.000109899;0.00014225;0;5.87E-06;0.000114155;0;0;0.7728;0.9457;0;0;0.015093957;0;0;0
290;0.000108104;0.00013582;0;2.35E-06;0.000114155;0;0;0.801;0.9544;0;0;0.085595371;0;0;0
291;0.000107066;0.00013172;0;1.17E-06;0.000114155;0;0;0.837;0.9655;0;0;0.103587462;0;0;0
292;0.000106939;0.0001308;0;1.41E-05;0.000114155;0;0;0.8588;0.9698;0;0;0.070451258;0;0;0
293;0.000107214;0.00013141;0;3.76E-05;0.000114155;0;0;0.8793;0.9652;0;0;0.021461559;0;0;0
294;0.000108582;0.00013336;0;9.40E-05;0.000114155;0;0;0.8791;0.9408;0;0;0.001883399;0;0;0
295;0.000112957;0.00013556;0;0.0001821;0.000114155;0;0;0.8452;0.8788;0;0;0.000135565;0;0;0
296;0.000119922;0.00013788;0;0.000158603;0.000114155;0;0;0.7843;0.7864;0;0;0.020151682;0;0;0
297;0.000124422;0.0001389;0;0.000146855;0.000114155;0;0;0.7017;0.6795;0;0;0.047988555;0;0;0
298;0.000125666;0.00013949;0;0.000164478;0.000114155;0;0;0.6006;0.57;0;0;0.043233466;0;0;0
299;0.00012601;0.000141;0;0.000187974;0.000114155;0.06;0.06;0.5136;0.5026;0;0;0.024120832;0;0;0
300;0.00012642;0.00014362;0;0.000206772;0.000114155;0.02;0.02;0.4462;0.4592;0;0;0.003121564;0;0;0
301;0.000126007;0.00014622;0;0.000187974;0.000114155;0.04;0.04;0.3686;0.4003;0;0;0.015093957;0;0;0
302;0.000126152;0.00014694;0;0.000190324;0.000114155;0.02;0.02;0.3303;0.3733;0;0;0.085595371;0;0;0
303;0.00012587;0.0001503;0;0.000213821;0.000114155;0.05;0.05;0.3186;0.3459;0;0;0.103587462;0;0;0
304;0.000125316;0.0001576;0;0.00022322;0.000114155;0.01;0.01;0.3329;0.3629;0;0;0.070451258;0;0;0
305;0.000125616;0.00016264;0;0.00022322;0.000114155;0;0;0.351;0.3577;0;0;0.021461559;0;0;0
306;0.000127928;0.0001645;0;0.000164478;0.000114155;0;0;0.3725;0.4023;0;0;0.001883399;0;0;0
307;0.000126072;0.00016576;0;0.000117484;0.000114155;0;0;0.4307;0.5319;0;0;0.000135565;0;0;0
308;0.000124496;0.00016845;0;8.81E-05;0.000114155;0;0;0.5003;0.6812;0;0;0.020151682;0;0;0
309;0.000121967;0.00017291;0;5.87E-05;0.000114155;0;0;0.5483;0.7514;0;0;0.047988555;0;0;0
310;0.000119003;0.00018011;0;3.76E-05;0.000114155;0;0;0.5239;0.7036;0;0;0.043233466;0;0;0
311;0.000115564;0.00018664;0;2.35E-05;0.000114155;0;0;0.4733;0.6075;0;0;0.024120832;0;0;0
312;0.000112555;0.00019153;0;9.40E-06;0.000114155;0;0;0.402;0.5183;0;0;0.003121564;0;0;0
313;0.000109832;0.00019505;0;5.87E-06;0.000114155;0;0;0.3287;0.435;0;0;0.01630312;0;0;0
314;0.000107918;0.00020079;0;2.35E-06;0.000114155;0;0;0.2796;0.3865;0;0;0.091206214;0;0;0
315;0.000107008;0.00021145;0;1.17E-06;0.000114155;0;0;0.2911;0.478;0;0;0.110656875;0;0;0
316;0.000106576;0.00022186;0;1.41E-05;0.000114155;0;0;0.3539;0.6257;0;0;0.074956575;0;0;0
317;0.000106723;0.0002282;0;3.76E-05;0.000114155;0;0;0.441;0.7344;0;0;0.022791739;0;0;0
318;0.000108065;0.00023121;0;9.40E-05;0.000114155;0;0;0.549;0.8243;0;0;0.001917031;0;0;0
319;0.000112454;0.00023223;0;0.0001821;0.000114155;0;0;0.5883;0.8476;0;0;0.000185168;0;0;0
320;0.000119683;0.00023272;0;0.000158603;0.000114155;0;0;0.5762;0.8194;0;0;0.022094082;0;0;0
321;0.000124473;0.00023016;0;0.000146855;0.000114155;0;0;0.5535;0.7211;0;0;0.051153273;0;0;0
322;0.000125754;0.00023075;0;0.000164478;0.000114155;0.01;0.01;0.5212;0.6019;0;0;0.04534629;0;0;0
323;0.0001261;0.00023221;0;0.000187974;0.000114155;0.35;0.35;0.4699;0.5285;0;0;0.024785688;0;0;0
324;0.000126138;0.00022547;0;0.000206772;0.000114155;0.11;0.11;0.4183;0.526;0;0;0.003121564;0.11617543;0;0
325;0.000125885;0.00021732;0;0.000187974;0.000114155;0.61;0.61;0.4082;0.5655;0;0;0.020314458;0.00992829;0;0
326;0.000125716;0.00021354;0;0.000190324;0.000114155;0.01;0.01;0.4411;0.6316;0;0;0.109498789;0.03543429;0;0
327;0.000125064;0.00021701;0;0.000213821;0.000114155;0.25;0.25;0.4408;0.6335;0;0;0.133779717;0.23648486;0;0
328;0.000124334;0.000232;0;0.00022322;0.000114155;0.06;0.06;0.4076;0.5545;0;0;0.089616471;0;0;0
329;0.000124302;0.00024839;0;0.00022322;0.000114155;0;0;0.3793;0.5697;0;0;0.027109701;0;0;0
330;0.000127264;0.00025562;0;0.000164478;0.000114155;0;0;0.3864;0.611;0;0;0.002020322;0;0;0
331;0.000125613;0.0002622;0;0.000117484;0.000114155;0;0;0.4066;0.6332;0;0;0.000403214;0;0;0
332;0.000123945;0.0002675;0;8.81E-05;0.000114155;0;0;0.4175;0.6228;0;0;0.028661724;0;0;0
333;0.000121364;0.00026613;0;5.87E-05;0.000114155;0;0;0.4424;0.6546;0;0;0.06147589;0;0;0
334;0.000118491;0.00025962;0;3.76E-05;0.000114155;0;0;0.4928;0.7311;0;0;0.052095467;0;0;0
335;0.000115215;0.00025071;0;2.35E-05;0.000114155;0;0;0.572;0.8043;0;0;0.02685333;0;0;0
336;0.000112267;0.00024342;0;9.40E-06;0.000114155;0;0;0.641;0.8569;0;0;0.003121564;0;0;0
337;0.000109515;0.00023568;0;5.87E-06;0.000114155;0;0;0.7042;0.894;0;0;0.028375245;0;0;0
338;0.000107676;0.00022704;0;2.35E-06;0.000114155;0;0;0.7521;0.9153;0;0;0.145154776;0;0;0
339;0.000106806;0.00021232;0;1.17E-06;0.000114155;0;0;0.8515;0.951;0;0;0.179110562;0;0;0
340;0.000106666;0.00019251;0;1.41E-05;0.000114155;0;0;0.8962;0.9684;0;0;0.118093584;0;0;0
341;0.00010704;0.00017673;0;3.76E-05;0.000114155;0;0;0.9193;0.9763;0;0;0.035461835;0;0;0
342;0.000108561;0.00016701;0;9.40E-05;0.000114155;0;0;0.9369;0.9809;0;0;0.002200606;0;0;0
343;0.000112906;0.00016183;0;0.0001821;0.000114155;0;0;0.9478;0.9825;0;0;0.001061545;0;0;0
344;0.000119794;0.0001588;0;0.000158603;0.000114155;0;0;0.9481;0.9809;0;0;0.042295195;0;0;0
345;0.000124407;0.00015544;0;0.000146855;0.000114155;0;0;0.9397;0.9719;0;0;0.08161387;0;0;0
346;0.000125919;0.00015192;0;0.000164478;0.000114155;0.02;0.02;0.9182;0.9435;0;0;0.064777244;0.00441257;0;0
347;0.00012636;0.00014819;0;0.000187974;0.000114155;0.08;0.08;0.8796;0.897;0;0;0.030549537;0;0;0
348;0.00012675;0.00014358;0;0.000206772;0.000114155;0.06;0.06;0.8314;0.8552;0;0;0.003121564;0.00328714;0;0
349;0.000126259;0.0001398;0;0.000187974;0.000114155;0.05;0.05;0.7969;0.8331;0;0;0.038327903;0;0;0
350;0.000126182;0.00013801;0;0.000190324;0.000114155;0.02;0.02;0.761;0.808;0;0;0.187815674;0;0;0
351;0.000125813;0.00014093;0;0.000213821;0.000114155;0;0;0.7153;0.7944;0;0;0.233674033;0;0;0
352;0.000125715;0.00014672;0;0.00022322;0.000114155;0;0;0.7112;0.8177;0;0;0.152042354;0;0;0
353;0.000126204;0.00015142;0;0.00022322;0.000114155;0;0;0.7421;0.875;0;0;0.045374172;0;0;0
354;0.000128074;0.0001552;0;0.000164478;0.000114155;0;0;0.7891;0.9304;0;0;0.002391308;0;0;0
355;0.000126449;0.00016;0;0.000117484;0.000114155;0;0;0.8161;0.9524;0;0;0.002204317;0;0;0
356;0.000124898;0.00016705;0;8.81E-05;0.000114155;0;0;0.8161;0.9484;0;0;0.059683803;0;0;0
357;0.000122224;0.00017574;0;5.87E-05;0.000114155;0;0;0.7912;0.943;0;0;0.105729576;0;0;0
358;0.000118895;0.00018286;0;3.76E-05;0.000114155;0;0;0.7894;0.9506;0;0;0.079366245;0;0;0
359;0.000115564;0.00018716;0;2.35E-05;0.000114155;0;0;0.8067;0.9628;0;0;0.034570247;0;0;0
360;0.000112723;0.0001904;0;9.40E-06;0.000114155;0;0;0.8163;0.9677;0;0;0.003121564;0;0;0
361;0.000109837;0.00019437;0;5.87E-06;0.000114155;0;0;0.8155;0.9647;0;0;0.05304916;0;0;0
362;0.000107865;0.00019906;0;2.35E-06;0.000114155;0;0;0.8004;0.956;0;0;0.249139771;0;0;0
363;0.000106816;0.00020396;0;1.17E-06;0.000114155;0;0;0.7802;0.9429;0;0;0.312542174;0;0;0
364;0.000106343;0.00020957;0;1.41E-05;0.000114155;0;0;0.7456;0.9218;0;0;0.200680472;0;0;0
365;0.000106458;0.00021409;0;3.76E-05;0.000114155;0;0;0.6939;0.8837;0;0;0.059516559;0;0;0
366;0.000107802;0.00021961;0;9.40E-05;0.000114155;0;0;0.5978;0.8155;0;0;0.002634315;0;0;0
367;0.00011187;0.00022547;0;0.0001821;0.000114155;0;0;0.4922;0.7144;0;0;0.004403217;0;0;0
368;0.000118912;0.00023105;0;0.000158603;0.000114155;0;0;0.4195;0.6431;0;0;0.086150075;0;0;0
369;0.000123431;0.00022678;0;0.000146855;0.000114155;0.03;0.03;0.3814;0.5771;0;0;0.140423799;0.00964971;0;0
370;0.000124661;0.00021601;0;0.000164478;0.000114155;0.16;0.16;0.3458;0.5459;0;0;0.099578694;0.19993629;0;0
371;0.000125081;0.00020005;0;0.000187974;0.000114155;0.48;0.48;0.3528;0.5382;0;0;0.039842668;0.17928857;0;0
372;0.000125024;0.00018374;0;0.000206772;0.000114155;0.42;0.42;0.3418;0.5196;0;0;0.003121564;0.21528;0;0
373;0.000124107;0.00017142;0;0.000187974;0.000114155;0.36;0.36;0.3258;0.476;0;0;0.067865928;0.07801114;0;0
374;0.0001237;0.00016847;0;0.000190324;0.000114155;0.59;0.59;0.2966;0.4324;0;0;0.309422813;0.31204457;0;0
375;0.000122789;0.00017993;0;0.000213821;0.000114155;0.42;0.42;0.2552;0.3717;0;0;0.390429696;0.39946029;0;0
376;0.000122244;0.00021603;0;0.00022322;0.000114155;0.17;0.17;0.251;0.3362;0;0;0.248359403;0.06016029;0;0
377;0.000122774;0.00023556;0;0.00022322;0.000114155;0;0;0.2497;0.292;0;0;0.073331627;0;0;0
378;0.000125637;0.00024243;0;0.000164478;0.000114155;0;0;0.2308;0.2537;0;0;0.002848967;0;0;0
379;0.00012443;0.00024571;0;0.000117484;0.000114155;0;0;0.2007;0.2186;0;0;0.00708204;0;0;0
380;0.000122555;0.00024564;0;8.81E-05;0.000114155;0;0;0.1714;0.2024;0;0;0.113407888;0;0;0
381;0.000120046;0.00024389;0;5.87E-05;0.000114155;0;0;0.1436;0.1979;0;0;0.174552443;0;0;0
382;0.000117043;0.00024383;0;3.76E-05;0.000114155;0;0;0.1313;0.2058;0;0;0.11883387;0;0;0
383;0.000114124;0.00024785;0;2.35E-05;0.000114155;0;0;0.1465;0.2378;0;0;0.044625347;0;0;0
384;0.000111674;0.00025495;0;9.40E-06;0.000114155;0;0;0.1789;0.2804;0;0;0.003121564;0;0;0
385;0.000109113;0.00026058;0;5.87E-06;0.000114155;0;0;0.2024;0.3069;0;0;0.089003262;0;0;0
386;0.000107033;0.00026674;0;2.35E-06;0.000114155;0;0;0.1994;0.3146;0;0;0.393717838;0;0;0
387;0.000105702;0.00027331;0;1.17E-06;0.000114155;0;0;0.1984;0.3214;0;0;0.499771824;0;0;0
388;0.000105065;0.00028076;0;1.41E-05;0.000114155;0;0;0.1967;0.3183;0;0;0.314870037;0;0;0
389;0.000104912;0.00028811;0;3.76E-05;0.000114155;0;0;0.1978;0.3287;0;0;0.092545273;0;0;0
390;0.000105275;0.00029331;0;9.40E-05;0.000114155;0;0;0.2104;0.3597;0;0;0.003121564;0;0;0
391;0.000106734;0.0002965;0;0.0001821;0.000114155;0;0;0.2311;0.3859;0;0;0.011512184;0;0;0
392;0.000109604;0.00029746;0;0.000158603;0.000114155;0;0;0.246;0.3872;0;0;0.153043728;0;0;0
393;0.000113236;0.0002737;0;0.000146855;0.000114155;0.1;0.1;0.2509;0.3874;0;0;0.222303287;0.03699429;0;0
394;0.000116126;0.00024339;0;0.000164478;0.000114155;0.4;0.4;0.2203;0.3749;0;0;0.145033712;0.398346;0;0
395;0.000117372;0.00022494;0;0.000187974;0.000114155;0.57;0.57;0.1932;0.3819;0;0;0.050851781;0.54281314;0;0
396;0.000117333;0.00020791;0;0.000206772;0.000114155;0.64;0.64;0.2575;0.4613;0;0;0.003121564;0.64971771;0;0
397;0.000116608;0.00020252;0;0.000187974;0.000114155;0.65;0.65;0.3264;0.5525;0;0;0.114128481;0.69563743;0;0
398;0.000115597;0.00020721;0;0.000190324;0.000114155;0.6;0.6;0.3419;0.5971;0;0;0.492080346;0.56921057;0;0
399;0.000115023;0.00022402;0;0.000213821;0.000114155;0.44;0.44;0.3338;0.6164;0;0;0.627831026;0.40518771;0;0
400;0.000114792;0.00026099;0;0.00022322;0.000114155;0.09;0.09;0.3496;0.6233;0;0;0.392306383;0.07921457;0;0
401;0.000115732;0.00027508;0;0.00022322;0.000114155;0;0;0.3898;0.6231;0;0;0.11485212;0;0;0
402;0.000119512;0.00027611;0;0.000164478;0.000114155;0;0;0.3869;0.6087;0;0;0.003411018;0;0;0
403;0.000119639;0.00027737;0;0.000117484;0.000114155;0;0;0.3767;0.5953;0;0;0.01748643;0;0;0
404;0.000118108;0.00027729;0;8.81E-05;0.000114155;0;0;0.3766;0.5828;0;0;0.200981192;0;0;0
405;0.000116128;0.00027646;0;5.87E-05;0.000114155;0;0;0.3675;0.5397;0;0;0.278053545;0;0;0
406;0.00011379;0.00027394;0;3.76E-05;0.000114155;0;0;0.3686;0.4972;0;0;0.174826465;0;0;0
407;0.000111896;0.00026886;0;2.35E-05;0.000114155;0;0;0.3898;0.4763;0;0;0.05763201;0;0;0
408;0.000109662;0.00026634;0;9.40E-06;0.000114155;0;0;0.3579;0.4135;0;0;0.003121564;0;0;0
409;0.000107167;0.00026457;0;5.87E-06;0.000114155;0;0;0.3305;0.3625;0;0;0.138361088;0;0;0
410;0.000105367;0.00026407;0;2.35E-06;0.000114155;0;0;0.2987;0.338;0;0;0.585578279;0;0;0
411;0.000104201;0.00026458;0;1.17E-06;0.000114155;0;0;0.263;0.3025;0;0;0.749911638;0;0;0
412;0.000103608;0.00026599;0;1.41E-05;0.000114155;0;0;0.2366;0.277;0;0;0.465782133;0;0;0
413;0.000103407;0.00026824;0;3.76E-05;0.000114155;0;0;0.2177;0.2626;0;0;0.135970579;0;0;0
414;0.000103594;0.00027078;0;9.40E-05;0.000114155;0;0;0.216;0.2593;0;0;0.00366547;0;0;0
415;0.000104314;0.00027381;0;0.0001821;0.000114155;0;0;0.2171;0.2307;0;0;0.023811049;0;0;0
416;0.000105895;0.00027587;0;0.000158603;0.000114155;0;0;0.2125;0.1993;0;0;0.247840064;0;0;0
417;0.000108288;0.00027493;0;0.000146855;0.000114155;0.01;0.01;0.2018;0.1874;0;0;0.331069691;0.03545657;0;0
418;0.00011059;0.00027126;0;0.000164478;0.000114155;0.2;0.2;0.1842;0.1665;0;0;0.202564902;0.11392457;0;0
419;0.000112715;0.00026538;0;0.000187974;0.000114155;0.08;0.08;0.1632;0.1384;0;0;0.063722261;0.01032943;0;0
420;0.000114286;0.00025922;0;0.000206772;0.000114155;0.07;0.07;0.1475;0.1174;0;0;0.003121564;0;0;0
421;0.000115161;0.0002551;0;0.000187974;0.000114155;0.02;0.02;0.1196;0.0764;0;0;0.165801806;0;0;0
422;0.000114931;0.0002539;0;0.000190324;0.000114155;0.03;0.03;0.0898;0.0407;0;0;0.690227384;0;0;0
423;0.000114569;0.00025634;0;0.000213821;0.000114155;0.01;0.01;0.0655;0.0203;0;0;0.886872888;0;0;0
424;0.000114254;0.00026388;0;0.00022322;0.000114155;0;0;0.049;0.0105;0;0;0.547903005;0;0;0
425;0.000114824;0.00026971;0;0.00022322;0.000114155;0;0;0.0408;0.0069;0;0;0.15953102;0;0;0
426;0.000118563;0.00027294;0;0.000164478;0.000114155;0;0;0.036;0.006;0;0;0.003932272;0;0;0
427;0.000118918;0.00027571;0;0.000117484;0.000114155;0;0;0.0322;0.0057;0;0;0.031501888;0;0;0
428;0.00011777;0.00027934;0;8.81E-05;0.000114155;0;0;0.0265;0.0073;0;0;0.301468894;0;0;0
429;0.000115924;0.0002825;0;5.87E-05;0.000114155;0;0;0.0205;0.0068;0;0;0.390429696;0;0;0
430;0.000113495;0.0002846;0;3.76E-05;0.000114155;0;0;0.0189;0.0039;0;0;0.233092341;0;0;0
431;0.000111263;0.00028661;0;2.35E-05;0.000114155;0;0;0.0166;0.0024;0;0;0.070227129;0;0;0
432;0.000108335;0.0002882;0;9.40E-06;0.000114155;0;0;0.0133;0.0015;0;0;0.003121564;0;0;0
433;0.000106664;0.00028897;0;5.87E-06;0.000114155;0;0;0.0103;0.003;0;0;0.196650066;0;0;0
434;0.000105458;0.00028953;0;2.35E-06;0.000114155;0;0;0.0086;0.0087;0;0;0.806655883;0;0;0
435;0.000104922;0.00029026;0;1.17E-06;0.000114155;0;0;0.0081;0.016;0;0;1.039570537;0;0;0
436;0.00010479;0.00029122;0;1.41E-05;0.000114155;0;0;0.0085;0.0227;0;0;0.639149825;0;0;0
437;0.000105224;0.00029157;0;3.76E-05;0.000114155;0;0;0.0086;0.0268;0;0;0.185667047;0;0;0
438;0.00010678;0.00029172;0;9.40E-05;0.000114155;0;0;0.0081;0.0289;0;0;0.004211716;0;0;0
439;0.000111134;0.00029263;0;0.0001821;0.000114155;0;0;0.0071;0.0265;0;0;0.040692548;0;0;0
440;0.000118274;0.00029235;0;0.000158603;0.000114155;0;0;0.0063;0.0208;0;0;0.362324472;0;0;0
441;0.000122807;0.00028261;0;0.000146855;0.000114155;0.02;0.02;0.0053;0.0147;0;0;0.456492065;0;0;0
442;0.00012409;0.00027021;0;0.000164478;0.000114155;0;0;0.0036;0.0096;0;0;0.266542386;0.02908286;0;0
443;0.000124663;0.00025914;0;0.000187974;0.000114155;0.09;0.09;0.0018;0.0052;0;0;0.077160269;0.23504743;0;0
444;0.000125043;0.00025058;0;0.000206772;0.000114155;0.09;0.09;0.0011;0.0012;0;0;0.003121564;0.126906;0;0
445;0.000124501;0.00024532;0;0.000187974;0.000114155;0.16;0.16;0.0009;0;0;0;0.223916122;0.03791914;0;0
446;0.000124762;0.00024505;0;0.000190324;0.000114155;0.06;0.06;0.0008;0;0;0;0.90870201;0.08046257;0;0
447;0.00012447;0.00025206;0;0.000213821;0.000114155;0.07;0.07;0.0008;0.0001;0;0;1.173633932;0;0;0
448;0.000124165;0.00026766;0;0.00022322;0.000114155;0.01;0.01;0.0012;0.0005;0;0;0.71904108;0;0;0
449;0.000124615;0.00027894;0;0.00022322;0.000114155;0;0;0.0014;0.0008;0;0;0.208520071;0;0;0
450;0.000126811;0.00028442;0;0.000164478;0.000114155;0;0;0.0009;0.0005;0;0;0.004444571;0;0;0
451;0.000125301;0.00028901;0;0.000117484;0.000114155;0;0;0.0006;0.0002;0;0;0.04921473;0;0;0
