{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV_ROOFTOP;PV_UTILITY;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;DHN_SOLAR;DEC_SOLAR;PT_COLLECTOR;ST_COLLECTOR
191;0.000116396;0.000253293;0;0.0000235;0.000114155;0;0;0.673616631;0.811366189;0.114546321;0.355575828;0;0;0;0;0
192;0.000103197;0.000327491;0;0.0000094;0.000114155;0;0;0.652328844;0.651070626;0.115662757;0.355575828;0;0;0;0;0
193;0.000100397;0.000319392;0;0.00000587;0.000114155;0;0;0.657493533;0.775624824;0.116448397;0.35555674;0;0;0;0;0
194;9.50269E-05;0.00036669;0;0.00000235;0.000114155;0;0;0.663927322;0.745240101;0.116696494;0.35555674;0;0;0;0;0
195;9.58269E-05;0.000327791;0;0.00000117;0.000114155;0;0;0.691781325;0.856199101;0.116944591;0.35555674;0;0;0;0;0
196;9.55469E-05;0.000297992;0;0.0000141;0.000114155;0;0;0.722890848;0.910962511;0.117200958;0.35555674;0;0;0;0;0
197;9.65569E-05;0.000259293;0;0.0000376;0.000114155;0;0;0.72049611;0.911991014;0.117440785;0.355528109;0;0;0;0;0
198;0.000108896;0.000196095;0;0.000094;0.000114155;0;0;0.666454488;0.911991014;0.117688882;0.355528109;0;0;0;0;0
199;0.000123296;0.000190695;0;0.0001821;0.000114155;0;0;0.610415411;0.826207526;0.117936978;0.355528109;0;0;0;0;0
200;0.000137996;0.000214294;0;0.000158603;0.000114155;0;0;0.567232877;0.863237152;0.118193345;0.355528109;0;0;0;0;0
201;0.000144895;0.000238894;0;0.000146855;0.000114155;0.017548419;0.017548419;0.506547788;0.906241224;0.118433172;0.355509021;0;0;0;0;0
202;0.000146795;0.000226894;0;0.000164478;0.000114155;0.122838934;0.122838934;0.422522279;0.904419405;0.118681269;0.355509021;0;0;0;0;0
203;0.000147495;0.000211694;0;0.000187974;0.000114155;0.149161563;0.149161563;0.334115614;0.90842109;0.118937636;0.355509021;0;0;0;0;0
204;0.000148995;0.000204895;0;0.000206772;0.000114155;0.166709982;0.166709982;0.319592687;0.916596462;0.119185733;0.355509021;0;0.020965229;0.020965229;0;0
205;0.000143395;0.000216294;0;0.000187974;0.000114155;0.131613143;0.131613143;0.294464491;0.917312553;0.11942556;0.355480389;0;0.035452169;0.035452169;0;0
206;0.000142495;0.000219794;0;0.000190324;0.000114155;0.096516305;0.096516305;0.232653765;0.914525414;0.119673656;0.355480389;0;0.034484574;0.034484574;0;0
207;0.000136596;0.000256493;0;0.000213821;0.000114155;0.052645257;0.052645257;0.233448332;0.922451559;0.119930023;0.355480389;0;0;0;0;0
208;0.000135696;0.000256493;0;0.00022322;0.000114155;0.017548419;0.017548419;0.248037474;0.928605027;0.12017812;0.355480389;0;0;0;0;0
209;0.000135796;0.000264293;0;0.00022322;0.000114155;0;0;0.240146977;0.905216231;0.120417947;0.355451758;0;0;0;0;0
210;0.000147295;0.000216994;0;0.000164478;0.000114155;0;0;0.265208959;0.604286015;0.120666044;0.355451758;0;0;0;0;0
211;0.000149895;0.000192095;0;0.000117;0.000114155;0;0;0.304341406;0.418590284;0.120922411;0.355451758;0;0;0;0;0
212;0.000145595;0.000162896;0;0.0000881;0.000114155;0;0;0.306725109;0.418590284;0.121170508;0.355451758;0;0;0;0;0
213;0.000131296;0.000219594;0;0.0000587;0.000114155;0;0;0.340218334;0.418590284;0.121410335;0.35543267;0;0;0;0;0
214;0.000120296;0.000262493;0;0.0000376;0.000114155;0;0;0.394204778;0.418590284;0.121666701;0.35543267;0;0;0;0;0
215;0.000120996;0.000225294;0;0.0000235;0.000114155;0;0;0.453896658;0.454882758;0.121914798;0.35543267;0;0;0;0;0
216;0.000103597;0.000338391;0;0.0000094;0.000114155;0;0;0.471200572;0.766677197;0.122162895;0.35543267;0;0;0;0;0
217;9.87668E-05;0.00036589;0;0.00000587;0.000114155;0;0;0.472469672;0.878980623;0.122402722;0.355356319;0;0;0;0;0
218;9.64069E-05;0.00037559;0;0.00000235;0.000114155;0;0;0.45760464;0.895759618;0.122659089;0.355203617;0;0;0;0;0
219;9.82168E-05;0.000315392;0;0.00000117;0.000114155;0;0;0.448389864;0.890989188;0.122907186;0.355031828;0;0;0;0;0
220;9.51369E-05;0.000309592;0;0.0000141;0.000114155;0;0;0.417821089;0.7293492;0.123155282;0.35488867;0;0;0;0;0
221;8.91771E-05;0.000340591;0;0.0000376;0.000114155;0;0;0.387969631;0.676505897;0.123411649;0.35471688;0;0;0;0;0
222;9.54069E-05;0.000345291;0;0.000094;0.000114155;0;0;0.359585916;0.637064729;0.123651476;0.354564178;0;0;0;0;0
223;0.000113996;0.000294192;0;0.0001821;0.000114155;0;0;0.365158923;0.565915473;0.123899573;0.354411476;0;0;0;0;0
224;0.000136696;0.000231494;0;0.000158603;0.000114155;0;0;0.368800691;0.51882547;0.12414767;0.354239687;0;0;0;0;0
225;0.000147895;0.000217594;0;0.000146855;0.000114155;0.026322629;0.026322629;0.387770989;0.435478096;0.124404037;0.354096529;0;0;0;0;0
226;0.000150395;0.000203395;0;0.000164478;0.000114155;0.131613143;0.131613143;0.34048319;0.424003089;0.124643864;0.353924739;0;0;0;0;0
227;0.000153295;0.000184595;0;0.000187974;0.000114155;0.157935772;0.157935772;0.313489968;0.425442291;0.12489196;0.353772037;0;0;0;0;0
228;0.000155495;0.000170396;0;0.000206772;0.000114155;0.20180682;0.20180682;0.370069792;0.425442291;0.125148327;0.353600248;0;0;0;0;0
229;0.000146895;0.000205095;0;0.000187974;0.000114155;0.20180682;0.20180682;0.44069801;0.425442291;0.125396424;0.353447546;0;0;0;0;0
230;0.000149895;0.000178095;0;0.000190324;0.000114155;0.20180682;0.20180682;0.389029054;0.633642235;0.125636251;0.353304388;0;0;0;0;0
231;0.000147095;0.000190495;0;0.000213821;0.000114155;0.131613143;0.131613143;0.382595265;0.866442011;0.125884348;0.353132598;0;0;0;0;0
232;0.000146395;0.000186895;0;0.00022322;0.000114155;0.052645257;0.052645257;0.348980647;0.887127914;0.126140715;0.352979896;0;0;0;0;0
233;0.000147695;0.000195395;0;0.00022322;0.000114155;0;0;0.253544267;0.889774642;0.126388812;0.352808107;0;0;0;0;0
234;0.000152495;0.000181895;0;0.000164478;0.000114155;0;0;0.19916054;0.891596462;0.126628639;0.352655405;0;0;0;0;0
235;0.000153895;0.000156096;0;0.000117;0.000114155;0;0;0.244859204;0.892754844;0.126885005;0.352483615;0;0;0;0;0
236;0.000146895;0.000154496;0;0.0000881;0.000114155;0;0;0.342480644;0.891315642;0.127133102;0.352330913;0;0;0;0;0
237;0.000137596;0.000156096;0;0.0000587;0.000114155;0;0;0.389702229;0.892853131;0.127381199;0.352187755;0;0;0;0;0
238;0.000127196;0.000193595;0;0.0000376;0.000114155;0;0;0.350503568;0.8932533;0.127621026;0.352015966;0;0;0;0;0
239;0.000119896;0.000234094;0;0.0000235;0.000114155;0;0;0.312960256;0.892547739;0.127877393;0.351863264;0;0;0;0;0
240;0.000107697;0.000292192;0;0.0000094;0.000114155;0;0;0.248302329;0.892754844;0.12812549;0.351691474;0;0;0;0;0
241;0.000104697;0.000292092;0;0.00000587;0.000114155;0;0;0.182916049;0.892754844;0.128373586;0.351538773;0;0;0;0;0
242;0.000102097;0.000301492;0;0.00000235;0.000114155;0;0;0.13529718;0.892754844;0.128629953;0.351395615;0;0;0;0;0
243;0.000102997;0.000253793;0;0.00000117;0.000114155;0;0;0.104584941;0.892754844;0.12886978;0.351223825;0;0;0;0;0
244;0.000100397;0.000254293;0;0.0000141;0.000114155;0;0;0.111084944;0.892547739;0.129117877;0.351071123;0;0;0;0;0
245;9.4557E-05;0.000280893;0;0.0000376;0.000114155;0;0;0.120365934;0.888647852;0.129365974;0.350899334;0;0;0;0;0
246;0.000100397;0.000290792;0;0.000094;0.000114155;0;0;0.139799729;0.886183656;0.129622341;0.350746632;0;0;0;0;0
247;0.000117796;0.000251793;0;0.0001821;0.000114155;0;0;0.132571373;0.886183656;0.129870438;0.350574842;0;0;0;0;0
248;0.000139396;0.000204495;0;0.000158603;0.000114155;0;0;0.116393096;0.886183656;0.130110264;0.350431684;0;0;0;0;0
249;0.000150895;0.000195195;0;0.000146855;0.000114155;0.017548419;0.017548419;0.123224169;0.891522746;0.130366631;0.350278982;0;0;0;0;0
250;0.000153395;0.000184595;0;0.000164478;0.000114155;0.122838934;0.122838934;0.084356578;0.892754844;0.130614728;0.350107193;0;0;0;0;0
251;0.000156795;0.000167596;0;0.000187974;0.000114155;0.149161563;0.149161563;0.062472866;0.892291491;0.130862825;0.349954491;0;0;0;0;0
252;0.000158495;0.000156996;0;0.000206772;0.000114155;0.157935772;0.157935772;0.018308158;0.893769306;0.131102652;0.349782701;0;0;0;0;0
253;0.000149495;0.000191295;0;0.000187974;0.000114155;0.175484191;0.175484191;0.011410871;0.889999298;0.131359019;0.349639543;0;0;0;0;0
254;0.000151095;0.000170996;0;0.000190324;0.000114155;0.157935772;0.157935772;0.021155358;0.886998034;0.131607116;0.349467754;0;0;0;0;0
255;0.000147095;0.000184495;0;0.000213821;0.000114155;0.096516305;0.096516305;0.038139238;0.894748666;0.131855212;0.349315052;0;0;0;0;0
256;0.000144195;0.000182795;0;0.00022322;0.000114155;0.026322629;0.026322629;0.029244497;0.898497613;0.132111579;0.34916235;0;0;0;0;0
257;0.000142695;0.000190795;0;0.00022322;0.000114155;0;0;0.034949932;0.895057568;0.132351406;0.34899056;0;0;0;0;0
258;0.000148295;0.000184395;0;0.000164478;0.000114155;0;0;0.058963526;0.899311991;0.132599503;0.348847402;0;0;0;0;0
259;0.000150895;0.000163596;0;0.000117;0.000114155;0;0;0.077591719;0.896851306;0.1328476;0.348666069;0;0;0;0;0
260;0.000144395;0.000161796;0;0.0000881;0.000114155;0;0;0.091717363;0.899311991;0.133103967;0.348522911;0;0;0;0;0
261;0.000134296;0.000165496;0;0.0000587;0.000114155;0;0;0.101803955;0.899311991;0.133343794;0.348370209;0;0;0;0;0
262;0.000123996;0.000207895;0;0.0000376;0.000114155;0;0;0.113468647;0.898079893;0.13359189;0.348198419;0;0;0;0;0
263;0.000117896;0.000251593;0;0.0000235;0.000114155;0;0;0.114671534;0.899311991;0.133848257;0.348055261;0;0;0;0;0
264;0.000107797;0.000312892;0;0.0000094;0.000114155;0;0;0.122297174;0.899311991;0.134096354;0.347873928;0;0;0;0;0
265;0.000104497;0.000324991;0;0.00000587;0.000114155;0;0;0.124680876;0.897876299;0.134336181;0.34773077;0;0;0;0;0
266;0.000100797;0.000343391;0;0.00000235;0.000114155;0;0;0.111747084;0.899311991;0.134584278;0.34755898;0;0;0;0;0
267;0.000101097;0.000296592;0;0.00000117;0.000114155;0;0;0.091518721;0.893467425;0.134840645;0.347406278;0;0;0;0;0
268;9.67769E-05;0.000298292;0;0.0000141;0.000114155;0;0;0.094376957;0.889065571;0.135088742;0.34726312;0;0;0;0;0
269;8.85571E-05;0.000329891;0;0.0000376;0.000114155;0;0;0.115929599;0.893976411;0.135328568;0.347081787;0;0;0;0;0
270;8.76472E-05;0.000339991;0;0.000094;0.000114155;0;0;0.115135031;0.893772817;0.135584935;0.346938629;0;0;0;0;0
271;9.12371E-05;0.000298492;0;0.0001821;0.000114155;0;0;0.112276796;0.885544791;0.135833032;0.346766839;0;0;0;0;0
272;9.97268E-05;0.000240494;0;0.000158603;0.000114155;0;0;0.097687654;0.837089301;0.136081129;0.346614138;0;0;0;0;0
273;0.000107897;0.000229194;0;0.000146855;0.000114155;0.017548419;0.017548419;0.07342024;0.875294861;0.136320956;0.34647098;0;0;0;0;0
274;0.000115296;0.000213694;0;0.000164478;0.000114155;0.122838934;0.122838934;0.037267421;0.882592671;0.136577323;0.346289646;0;0.061788152;0.061788152;0;0
275;0.000119596;0.000186395;0;0.000187974;0.000114155;0.157935772;0.157935772;0.028714785;0.878548863;0.13682542;0.346146488;0;0.155584913;0.155584913;0;0
276;0.000120296;0.000167796;0;0.000206772;0.000114155;0.184258401;0.184258401;0.018308158;0.875540578;0.137073516;0.345974698;0;0.192349533;0.192349533;0;0
277;0.000118596;0.000193795;0;0.000187974;0.000114155;0.219355239;0.219355239;0.028516143;0.875540578;0.137329883;0.345821997;0;0.192449491;0.192449491;0;0
278;0.000119096;0.000165896;0;0.000190324;0.000114155;0.228129449;0.228129449;0.050863353;0.883340354;0.13756971;0.345650207;0;0.145569103;0.145569103;0;0
279;0.000115696;0.000177595;0;0.000213821;0.000114155;0.166709982;0.166709982;0.081310736;0.872570907;0.137817807;0.345497505;0;0.048455729;0.048455729;0;0
280;0.000114396;0.000178895;0;0.00022322;0.000114155;0.052645257;0.052645257;0.096297161;0.843779837;0.138065904;0.345354347;0;0;0;0;0
281;0.000116396;0.000195595;0;0.00022322;0.000114155;0;0;0.112872721;0.872792053;0.138322271;0.345182558;0;0;0;0;0
282;0.000129396;0.000198895;0;0.000164478;0.000114155;0;0;0.137945739;0.889416596;0.138562098;0.345029856;0;0;0;0;0
283;0.000134196;0.000176195;0;0.000117;0.000114155;0;0;0.181117237;0.888188009;0.138810194;0.344858066;0;0;0;0;0
284;0.000128496;0.000175695;0;0.0000881;0.000114155;0;0;0.20167667;0.89003089;0.139066561;0.344705364;0;0;0;0;0
285;0.000120396;0.000176495;0;0.0000587;0.000114155;0;0;0.243656317;0.855107414;0.139314658;0.344533575;0;0;0;0;0
286;0.000111796;0.000219294;0;0.0000376;0.000114155;0;0;0.280405062;0.888191519;0.139554485;0.344390417;0;0;0;0;0
287;0.000107597;0.000266193;0;0.0000235;0.000114155;0;0;0.333254833;0.891673687;0.139802582;0.344237715;0;0;0;0;0
288;9.77369E-05;0.000334391;0;0.0000094;0.000114155;0;0;0.369606294;0.8904451;0.140058949;0.344065925;0;0;0;0;0
289;9.4217E-05;0.000346591;0;0.00000587;0.000114155;0;0;0.418019731;0.891673687;0.140307046;0.343913223;0;0;0;0;0
290;8.99071E-05;0.000354391;0;0.00000235;0.000114155;0;0;0.413969644;0.88553426;0.140546872;0.343741434;0;0;0;0;0
291;9.2077E-05;0.000303492;0;0.00000117;0.000114155;0;0;0.418814298;0.878815642;0.140803239;0.343598276;0;0;0;0;0
292;8.83072E-05;0.000303892;0;0.0000141;0.000114155;0;0;0.476641152;0.881097304;0.141051336;0.343445574;0;0;0;0;0
293;8.08574E-05;0.000337791;0;0.0000376;0.000114155;0;0;0.494883096;0.865469671;0.141299433;0.343273784;0;0;0;0;0
294;7.91575E-05;0.000346591;0;0.000094;0.000114155;0;0;0.477170863;0.865262567;0.14153926;0.343121082;0;0;0;0;0
295;8.00374E-05;0.000299892;0;0.0001821;0.000114155;0;0;0.455750649;0.87528433;0.141795627;0.342949293;0;0;0;0;0
296;8.48373E-05;0.000237594;0;0.000158603;0.000114155;0;0;0.441161508;0.846050969;0.142043724;0.342806135;0;0;0;0;0
297;9.09971E-05;0.000226294;0;0.000146855;0.000114155;0.017548419;0.017548419;0.416485774;0.855567256;0.14229182;0.342624801;0;0;0;0;0
298;9.92368E-05;0.000211394;0;0.000164478;0.000114155;0.078967886;0.078967886;0.357533283;0.810857203;0.142548187;0.342481643;0;0;0;0;0
299;0.000105697;0.000190495;0;0.000187974;0.000114155;0.114064724;0.114064724;0.397857581;0.766740382;0.142788014;0.342328942;0;0.002014757;0.002014757;0;0
300;0.000109896;0.000181095;0;0.000206772;0.000114155;0.157935772;0.157935772;0.424519734;0.673824066;0.143036111;0.342157152;0;0.043714712;0.043714712;0;0
301;0.000111596;0.000213194;0;0.000187974;0.000114155;0.140387353;0.140387353;0.438579163;0.758909014;0.143284208;0.34200445;0;0.064047206;0.064047206;0;0
302;0.000111296;0.000183595;0;0.000190324;0.000114155;0.114064724;0.114064724;0.435720928;0.810976552;0.143540575;0.34183266;0;0.02631899;0.02631899;0;0
303;0.000105797;0.000197495;0;0.000213821;0.000114155;0.070193676;0.070193676;0.475052017;0.688152906;0.143780402;0.341689502;0;0;0;0;0
304;0.000105097;0.000199395;0;0.00022322;0.000114155;0.017548419;0.017548419;0.505687006;0.695443696;0.144028498;0.341536801;0;0;0;0;0
305;0.000109596;0.000209295;0;0.00022322;0.000114155;0;0;0.53354101;0.875610783;0.144284865;0.341365011;0;0;0;0;0
306;0.000122796;0.000201395;0;0.000164478;0.000114155;0;0;0.576458688;0.892319573;0.144532962;0.341212309;0;0;0;0;0
307;0.000130196;0.000176695;0;0.000117;0.000114155;0;0;0.634947681;0.895608677;0.144772789;0.34104052;0;0;0;0;0
308;0.000126896;0.000174995;0;0.0000881;0.000114155;0;0;0.616308453;0.894053637;0.145020886;0.340897362;0;0;0;0;0
309;0.000119796;0.000178295;0;0.0000587;0.000114155;0;0;0.592504536;0.895190958;0.145277253;0.340725572;0;0;0;0;0
310;0.000111196;0.000223494;0;0.0000376;0.000114155;0;0;0.551253243;0.888830385;0.14552535;0.34057287;0;0;0;0;0
311;0.000105697;0.000269793;0;0.0000235;0.000114155;0;0;0.516038455;0.846616119;0.145773446;0.340420168;0;0;0;0;0
312;9.4457E-05;0.000336291;0;0.0000094;0.000114155;0;0;0.459072382;0.876000421;0.146021543;0.340248379;0;0;0;0;0
313;9.1687E-05;0.000346391;0;0.00000587;0.000114155;0;0;0.391291364;0.883522887;0.044541657;0.340105221;0;0;0;0;0
314;8.91871E-05;0.000361691;0;0.00000235;0.000114155;0;0;0.363834644;0.870843864;0.044789754;0.339933431;0;0;0;0;0
315;9.2667E-05;0.000309492;0;0.00000117;0.000114155;0;0;0.325099481;0.889037489;0.045038677;0.339780729;0;0;0;0;0
316;9.03971E-05;0.000309992;0;0.0000141;0.000114155;0;0;0.30407655;0.889037489;0.045287601;0.33960894;0;0;0;0;0
317;8.67672E-05;0.000343991;0;0.0000376;0.000114155;0;0;0.354873689;0.87668843;0.045534871;0.339456238;0;0;0;0;0
318;9.52469E-05;0.000352091;0;0.000094;0.000114155;0;0;0.384460291;0.879226341;0.045783795;0.33931308;0;0;0;0;0
319;0.000115196;0.000302692;0;0.0001821;0.000114155;0;0;0.399844;0.883417579;0.046032719;0.33914129;0;0;0;0;0
320;0.000139496;0.000236994;0;0.000158603;0.000114155;0;0;0.413969644;0.848409857;0.046280816;0.338988588;0;0;0;0;0
321;0.000150795;0.000224294;0;0.000146855;0.000114155;0.035096838;0.035096838;0.380012921;0.880647992;0.04652974;0.338816799;0;0;0;0;0
322;0.000153395;0.000211594;0;0.000164478;0.000114155;0.210581029;0.210581029;0.226219976;0.888219601;0.046778663;0.338664097;0;0;0;0;0
323;0.000157495;0.000191695;0;0.000187974;0.000114155;0.272000496;0.272000496;0.146365946;0.889848357;0.047025933;0.338520939;0;0;0;0;0
324;0.000159395;0.000182095;0;0.000206772;0.000114155;0.315871544;0.315871544;0.124018737;0.878605027;0.047274857;0.338339605;0;0.03568907;0.03568907;0;0
325;0.000150595;0.000220794;0;0.000187974;0.000114155;0.333419963;0.333419963;0.10372416;0.886457456;0.047523781;0.338196447;0;0.020420457;0.020420457;0;0
326;0.000154095;0.000194495;0;0.000190324;0.000114155;0.280774706;0.280774706;0.083495797;0.881792334;0.047771878;0.338024658;0;0.010786488;0.010786488;0;0
327;0.000149895;0.000211994;0;0.000213821;0.000114155;0.20180682;0.20180682;0.111416014;0.82725358;0.048020802;0.337871956;0;0;0;0;0
328;0.000148395;0.000214094;0;0.00022322;0.000114155;0.061419467;0.061419467;0.130916024;0.744790789;0.048269726;0.337700166;0;0;0;0;0
329;0.000148195;0.000223094;0;0.00022322;0.000114155;0;0;0.147557798;0.574978939;0.048517822;0.337547465;0;0;0;0;0
330;0.000153195;0.000213294;0;0.000164478;0.000114155;0;0;0.184703826;0.691101516;0.048765919;0.337404307;0;0;0;0;0
331;0.000155795;0.000187395;0;0.000117;0.000114155;0;0;0.196843051;0.853334737;0.049014843;0.337232517;0;0;0;0;0
332;0.000147795;0.000186695;0;0.0000881;0.000114155;0;0;0.22913339;0.817509127;0.04926294;0.337079815;0;0;0;0;0
333;0.000137396;0.000193495;0;0.0000587;0.000114155;0;0;0.259713201;0.892758354;0.049511864;0.336908025;0;0;0;0;0
334;0.000126696;0.000241594;0;0.0000376;0.000114155;0;0;0.322715779;0.890708368;0.049760788;0.336755324;0;0;0;0;0
335;0.000118996;0.000288192;0;0.0000235;0.000114155;0;0;0.368734477;0.891270008;0.050008885;0.336583534;0;0;0;0;0
336;0.000105897;0.00036879;0;0.0000094;0.000114155;0;0;0.38293737;0.891333193;0.050257808;0.336440376;0;0;0;0;0
337;0.000111896;0.000284593;0;0.00000587;0.000114155;0;0;0.331996768;0.842730272;0.050505905;0.336287674;0;0;0;0;0
338;0.000105397;0.000337091;0;0.00000235;0.000114155;0;0;0.308921205;0.809846251;0.050754002;0.336115885;0;0;0;0;0
339;0.000103797;0.000325791;0;0.00000117;0.000114155;0;0;0.277017114;0.799245296;0.051002926;0.335963183;0;0;0;0;0
340;0.000104197;0.000293692;0;0.0000141;0.000114155;0;0;0.263288754;0.845303286;0.05125185;0.335791393;0;0;0;0;0
341;0.000105497;0.000248993;0;0.0000376;0.000114155;0;0;0.233845616;0.804436956;0.051499947;0.335648235;0;0;0;0;0
342;0.000106197;0.000318892;0;0.000094;0.000114155;0;0;0.222567172;0.553612047;0.051748871;0.335495533;0;0;0;0;0
343;0.000127196;0.000250793;0;0.0001821;0.000114155;0;0;0.201610456;0.631234204;0.051997794;0.335323744;0;0;0;0;0
344;0.000141795;0.000264693;0;0.000158603;0.000114155;0;0;0.179395674;0.781729149;0.052245064;0.335171042;0;0;0;0;0
345;0.000150495;0.000256093;0;0.000146855;0.000114155;0.035096838;0.035096838;0.138541664;0.785130581;0.052493988;0.334999252;0;0;0;0;0
346;0.000150895;0.000257493;0;0.000164478;0.000114155;0.219355239;0.219355239;0.094112101;0.863173968;0.052742912;0.334856094;0;0;0;0;0
347;0.000152995;0.000243394;0;0.000187974;0.000114155;0.289548916;0.289548916;0.068178302;0.824687588;0.052991009;0.334674761;0;0.010712519;0.010712519;0;0
348;0.000155795;0.000211894;0;0.000206772;0.000114155;0.333419963;0.333419963;0.049539074;0.84325681;0.053239933;0.334531603;0;0.015614468;0.015614468;0;0
349;0.000148395;0.000232894;0;0.000187974;0.000114155;0.350968382;0.350968382;0.026860794;0.876800758;0.053488857;0.334378901;0;0.030308321;0.030308321;0;0
350;0.000150595;0.000212094;0;0.000190324;0.000114155;0.307097335;0.307097335;0.030899845;0.882143359;0.053736126;0.334207111;0;0.020612377;0.020612377;0;0
351;0.000147195;0.000231294;0;0.000213821;0.000114155;0.219355239;0.219355239;0.047552655;0.860228868;0.05398505;0.334063953;0;0.029942474;0.029942474;0;0
352;0.000142195;0.000272493;0;0.00022322;0.000114155;0.061419467;0.061419467;0.019963507;0.885600955;0.054233974;0.33388262;0;0;0;0;0
353;0.000139895;0.000320692;0;0.00022322;0.000114155;0;0;0.014258072;0.891968548;0.054482071;0.333739462;0;0;0;0;0
354;0.000151495;0.000243294;0;0.000164478;0.000114155;0;0;0.029707994;0.891350744;0.054730995;0.33358676;0;0;0;0;0
355;0.000154795;0.000217994;0;0.000117;0.000114155;0;0;0.042310717;0.880925302;0.054979919;0.33341497;0;0;0;0;0
356;0.000149295;0.000196395;0;0.0000881;0.000114155;0;0;0.059294596;0.869731115;0.055228843;0.333271812;0;0;0;0;0
357;0.000138096;0.000209495;0;0.0000587;0.000114155;0;0;0.07308917;0.873743331;0.055476112;0.333090479;0;0;0;0;0
358;0.000122296;0.000313092;0;0.0000376;0.000114155;0;0;0.107840461;0.884769026;0.055725036;0.332947321;0;0;0;0;0
359;0.000123596;0.000278993;0;0.0000235;0.000114155;0;0;0.126468653;0.814170879;0.055973133;0.332775531;0;0;0;0;0
360;0.000110896;0.000347591;0;0.0000094;0.000114155;0;0;0.122429602;0.756760741;0.056222057;0.332622829;0;0;0;0;0
361;0.000109396;0.000336891;0;0.00000587;0.000114155;0;0;0.13051874;0.692828559;0.056255964;0.332479671;0;0;0;0;0
362;0.000104197;0.00038059;0;0.00000235;0.000114155;0;0;0.115068817;0.855693625;0.055932611;0.332298338;0;0;0;0;0
363;0.000103697;0.000348091;0;0.00000117;0.000114155;0;0;0.102135025;0.876579612;0.055609258;0.33215518;0;0;0;0;0
